player_name,archetype,data_origin,pes_public_base_ovr,ef_public_base_ovr,pes_screenshot_ovr,pes_screenshot_position,pes_age,pes_height_cm,pes_weight_kg,pes_offensive_awareness,pes_finishing,pes_kicking_power,pes_weak_foot_usage,pes_weak_foot_accuracy,pes_ball_control,pes_dribbling,pes_tight_possession,pes_balance,pes_low_pass,pes_lofted_pass,pes_place_kicking,pes_curl,pes_heading,pes_jump,pes_defensive_awareness,pes_ball_winning,pes_aggression,pes_speed,pes_acceleration,pes_physical_contact,pes_stamina,pes_form,pes_injury_resistance,pes_gk_awareness,pes_gk_catching,pes_gk_clearing,pes_gk_reflexes,pes_gk_reach,ef_screenshot_ovr,ef_screenshot_position,ef_playing_style,ef_booster_1,ef_booster_2,ef_age,ef_height_cm,ef_weight_kg,ef_foot,ef_condition,ef_offensive_awareness,ef_ball_control,ef_dribbling,ef_tight_possession,ef_low_pass,ef_lofted_pass,ef_finishing,ef_heading,ef_place_kicking,ef_curl,ef_defensive_awareness,ef_defensive_engagement,ef_tackling,ef_aggression,ef_goalkeeping,ef_gk_catching,ef_gk_parrying,ef_gk_reflexes,ef_gk_reach,ef_speed,ef_acceleration,ef_kicking_power,ef_jump,ef_physical,ef_balance,ef_stamina
Dimitri Payet,Classic No. 10 AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,97,95,AMF,32,175,77,88,87,89,3,4,97,92,95,90,92,95,97,94,68,72,53,55,53,84,84,80,83,4,1,40,40,40,40,40,97,AMF,Classic No. 10,,,38,175,77,Right,C,73,82,78,79,81,79,72,54,78,80,45,52,44,46,40,40,40,40,40,62,67,78,51,66,73,65
Donny van de Beek,Hole Player AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,97,95,AMF,23,184,73,90,90,92,2,2,93,89,94,85,87,86,77,84,78,84,78,80,92,87,84,90,94,5,2,40,40,40,40,40,97,CMF,Hole Player,,,28,184,73,Right,C,72,78,73,77,75,73,68,65,65,72,65,73,68,74,40,40,40,40,40,70,69,78,65,68,69,68
Emanuel Reynoso,Creative Playmaker AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,93,95,93,AMF,24,176,68,84,77,89,1,3,92,93,92,92,88,90,89,91,69,70,60,59,76,87,98,75,86,5,3,40,40,40,40,40,95,AMF,Creative Playmaker,,,30,176,68,Left,B,72,76,78,73,79,75,66,56,71,73,57,63,52,65,40,40,40,40,40,70,78,71,60,60,79,73
Florent Mollet,Creative Playmaker AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,87,88,87,AMF,29,170,67,81,81,90,3,3,85,82,85,86,85,85,92,89,70,70,66,65,65,80,81,71,87,6,2,40,40,40,40,40,88,AMF,Creative Playmaker,,,34,170,67,Right,C,66,70,66,68,74,72,62,57,72,71,54,60,52,56,40,40,40,40,40,59,63,75,59,58,72,73
G. de Arrascaeta,Creative Playmaker AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,93,91,AMF,26,172,,84,85,81,2,2,86,89,85,73,89,80,80,82,61,69,55,58,65,83,82,70,76,2,1,40,40,40,40,40,93,AMF,Creative Playmaker,,,31,172,70,Right,C,84,86,83,85,84,80,81,61,80,82,54,70,58,65,40,40,40,40,40,78,82,81,69,70,86,76
Giorgian De Arrascaeta,Hole Player AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,99,96,AMF,26,172,70,92,89,90,3,3,95,93,94,94,93,89,88,91,69,76,59,60,68,87,90,77,84,8,2,40,40,40,40,40,99,AMF,Hole Player,,,31,172,70,Right,B,76,79,77,80,77,74,75,54,76,77,48,56,51,58,40,40,40,40,40,68,71,80,64,65,81,70
Giuliano,Box-to-Box AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,89,89,89,AMF,30,172,68,82,83,83,3,3,88,86,89,89,88,77,80,84,70,69,59,58,68,85,89,78,84,6,2,40,40,40,40,40,89,CMF,Box-to-Box,,,35,172,68,Right,C,66,72,69,71,71,66,64,61,66,69,59,66,57,64,40,40,40,40,40,61,67,76,59,69,77,72
Henrikh Mkhitaryan,Box-to-Box AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,93,90,AMF,31,177,,79,82,86,2,2,88,86,85,70,87,87,72,81,68,67,63,66,70,81,83,74,87,1,1,40,40,40,40,40,93,CMF,Box-to-Box,,,36,177,75,Right,B,79,88,81,85,85,87,74,68,72,81,66,70,66,70,40,40,40,40,40,81,83,86,67,74,82,87
Isco,Creative Playmaker AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,95,90,AMF,28,176,,81,81,83,2,2,90,94,91,66,88,85,78,82,54,57,53,58,55,78,84,68,81,2,0,40,40,40,40,40,95,AMF,Creative Playmaker,,,33,176,79,Right,B,81,90,89,91,87,85,81,54,78,82,51,57,58,55,40,40,40,40,40,78,84,83,57,68,90,81
James Maddison,Creative Playmaker AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,100,95,AMF,24,175,73,89,83,93,2,3,92,91,91,94,92,91,92,92,70,71,70,70,76,89,91,75,89,7,2,40,40,40,40,40,100,AMF,Creative Playmaker,,,29,175,73,Right,C,74,79,77,79,81,80,72,53,82,79,54,61,60,64,40,40,40,40,40,67,73,78,54,59,82,76
James Maddison,Hole Player AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,93,89,AMF,24,175,,80,78,83,2,3,87,86,88,70,87,85,86,86,57,58,65,65,74,84,82,70,86,2,0,40,40,40,40,40,93,CMF,Hole Player,,,29,175,73,Right,B,80,87,85,88,87,85,80,57,86,86,57,68,65,74,40,40,40,40,40,79,82,83,58,70,86,86
James Rodríguez,Classic No. 10 AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,97,95,AMF,29,180,75,89,93,91,1,2,92,94,95,83,93,96,96,90,70,72,58,58,63,80,81,76,82,7,1,40,40,40,40,40,97,AMF,Classic No. 10,,,34,180,75,Left,C,75,82,76,79,81,83,71,54,79,81,46,55,45,50,40,40,40,40,40,55,64,77,56,57,69,64
Jens Toornstra,Box-to-Box AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,91,88,91,AMF,31,178,74,85,88,95,2,2,85,82,84,84,89,89,87,85,71,82,77,71,96,81,77,81,95,6,3,40,40,40,40,40,88,CMF,Box-to-Box,,,36,177,74,Right,C,62,71,61,64,69,67,60,56,67,69,58,61,61,67,40,40,40,40,40,61,64,72,60,69,65,72
Kai Havertz,Deep-Lying Forward AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,95,91,AMF,21,188,,86,85,81,1,2,84,89,82,83,87,74,66,83,87,85,61,62,69,92,80,75,83,2,1,40,40,40,40,40,95,CF,Deep-Lying Forward,,,26,193,84,Left,D,86,84,82,82,82,74,84,87,66,83,59,66,62,69,40,40,40,40,40,83,80,81,85,75,70,83
Kaka,Hole Player AMF,paired from user-provided screenshots; public URLs found via web,96,88,101,AMF,25,186,73,94,95,94,3,3,99,99,98,94,97,91,80,87,76,65,68,63,68,97,99,82,94,7,2,40,40,40,40,40,100.04,AMF,Hole Player,,Striker's Instinct +,24,185,82,Right,B,85,93,93,90,87,81,86,63,70,78,52,52,48,63,41,41,41,41,41,88,93,83,61,68,84,84
Kevin De Bruyne,Creative Playmaker AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,98,102,98,AMF,29,181,68,91,87,93,3,4,97,93,99,83,99,99,88,96,67,68,71,73,76,84,81,78,93,8,2,40,40,40,40,40,102,AMF,Creative Playmaker,,,34,181,68,Right,B,76,81,76,78,84,84,73,53,76,82,55,59,55,68,40,40,40,40,40,71,70,84,56,67,71,79
Kevin De Bruyne,Hole Player AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",95,97,95,AMF,29,181,,85,85,88,2,3,90,90,86,75,98,87,80,86,56,59,68,58,70,81,82,71,83,2,0,40,40,40,40,40,97,AMF,Hole Player,,,34,181,68,Right,B,85,90,83,86,90,87,83,56,80,86,58,62,58,70,40,40,40,40,40,80,82,88,59,71,75,83
Marcos Llorente,Box-to-Box AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,97,99,97,AMF,25,184,73,90,88,91,2,2,93,91,92,84,93,88,70,80,79,89,80,80,90,99,90,92,99,6,3,40,40,40,40,40,99,CMF,Box-to-Box,,,30,184,74,Right,C,65,75,76,71,77,74,69,60,56,67,69,80,71,79,40,40,40,40,40,83,77,74,64,69,64,84
Marcos Llorente,Offensive Full-back AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,94,92,AMF,25,184,,79,83,84,2,2,81,87,77,87,88,82,60,74,68,71,75,78,79,95,84,73,90,1,2,40,40,40,40,40,94,RB,Offensive Full-back,,,30,184,74,Right,C,79,81,81,77,84,82,78,68,60,74,77,78,78,79,40,40,40,40,40,89,84,84,71,73,75,90
Mason Mount,Hole Player AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,98,100,98,AMF,21,178,70,89,86,93,3,3,97,93,94,96,92,93,89,94,73,78,65,69,77,87,95,81,96,5,2,40,40,40,40,40,100,AMF,Hole Player,,,26,178,70,Right,C,74,83,78,79,76,78,72,53,72,79,51,67,51,64,40,40,40,40,40,74,77,77,60,64,81,84
Mason Mount,Creative Playmaker AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,94,90,AMF,21,178,,82,79,82,2,3,85,87,84,75,85,86,77,84,57,64,59,55,69,81,82,69,89,1,2,40,40,40,40,40,94,AMF,Creative Playmaker,,,26,178,70,Right,B,82,85,83,84,84,86,77,57,77,84,55,72,55,69,40,40,40,40,40,79,82,82,64,69,86,89
Nabil Fekir,Hole Player AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,94,91,AMF,26,173,,82,47,81,0,2,90,85,90,87,81,79,79,83,54,62,96,50,69,82,81,83,76,2,0,40,40,40,40,40,94,AMF,Hole Player,,,32,173,72,Left,B,82,90,87,90,85,79,84,54,79,83,47,64,50,69,40,40,40,40,40,77,81,81,62,84,87,76
Nicolo Zaniolo,Creative Playmaker AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,98,98,98,AMF,20,190,79,90,89,98,3,3,94,89,92,98,91,87,76,81,82,83,79,79,98,96,99,98,97,5,2,40,40,40,40,40,98,AMF,Creative Playmaker,,,26,190,79,Left,C,71,82,79,77,76,73,68,64,61,64,55,60,58,76,40,40,40,40,40,82,69,81,61,75,67,69
Nicolo Zaniolo,Hole Player AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,94,90,AMF,20,190,,79,71,83,2,2,92,82,81,73,90,82,65,68,66,64,82,61,78,84,81,88,77,1,0,40,40,40,40,40,94,RMF,Hole Player,,,26,190,79,Left,B,79,92,88,81,83,82,79,66,65,68,60,63,61,78,40,40,40,40,40,90,81,83,64,77,73,77
Paul Gascoigne,Classic No. 10 AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,87,91,AMF,28,178,,74,88,83,2,2,81,91,83,75,86,80,90,84,65,66,55,58,56,79,78,70,80,1,0,40,40,40,40,40,87,AMF,Classic No. 10,,,23,178,75,Right,C,74,81,81,83,78,80,78,65,90,84,52,60,58,56,40,40,40,40,40,76,78,83,66,70,76,80
Portu,Hole Player AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,90,88,AMF,27,178,,77,55,80,2,1,82,81,85,80,79,70,66,74,61,65,88,56,69,91,89,86,79,1,2,40,40,40,40,40,90,RMF,Hole Player,,,33,168,66,Right,B,77,82,85,85,78,70,80,61,66,74,54,67,56,69,40,40,40,40,40,89,89,80,65,68,80,79
Rivaldo,Classic No. 10 AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,88,92,AMF,28,186,,80,87,81,2,2,87,94,84,72,88,78,82,78,62,71,49,52,57,81,75,68,72,2,1,40,40,40,40,40,88,AMF,Classic No. 10,,,26,186,75,Left,C,80,87,85,84,80,78,78,62,82,78,47,48,52,57,40,40,40,40,40,74,75,81,71,68,69,72
Ronaldinho Gaucho,Hole Player AMF,paired from user-provided screenshots; public URLs found via web,97,86,100,AMF,25,182,80,93,95,88,2,3,99,99,99,99,95,97,97,95,67,72,49,51,68,92,97,86,88,6,1,40,40,40,40,40,105.15,AMF,Hole Player,Technique +2,Striker's Instinct +,22,182,80,Right,B,83,102,101,101,93,87,84,58,89,88,45,53,47,56,41,41,41,41,41,85,97,84,62,78,91,81
Ruud Gullit,Classic No. 10 AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,89,92,AMF,26,190,,77,82,84,2,3,82,86,74,90,90,76,87,81,80,81,75,75,75,86,81,83,80,2,0,40,40,40,40,40,89,AMF,Classic No. 10,,,26,190,85,Right,C,77,82,77,74,80,76,75,80,87,81,71,72,75,75,40,40,40,40,40,79,81,84,81,83,72,80
Ryan Christie,Hole Player AMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,92,98,92,AMF,25,178,79,86,84,85,3,2,87,91,87,84,87,86,86,87,70,72,64,64,84,95,92,81,91,6,2,40,40,40,40,40,98,CMF,Hole Player,,,30,178,79,Left,C,68,74,74,77,77,75,68,58,72,75,58,57,62,76,40,40,40,40,40,73,75,76,65,65,72,82
Shun Nakamura,Box-to-Box AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,88,90,AMF,29,178,,72,83,84,1,1,83,85,77,70,86,85,86,85,75,76,57,75,69,79,72,70,85,2,2,40,40,40,40,40,88,CMF,Box-to-Box,,,31,178,70,Right,B,72,83,73,77,77,85,74,75,86,85,67,69,75,69,40,40,40,40,40,71,72,84,76,70,75,85
Zico,Classic No. 10 AMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,92,92,AMF,29,172,,81,86,81,1,3,87,92,87,74,90,78,88,85,75,71,56,53,61,80,84,65,73,2,0,40,40,40,40,40,92,AMF,Classic No. 10,,,29,172,69,Right,C,81,87,87,87,84,78,80,75,88,85,56,57,53,61,40,40,40,40,40,78,84,81,71,65,87,73
Benjamin Kololli,Cross Specialist LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,83,86,83,LMF,28,184,82,75,75,87,3,3,78,81,76,77,74,74,84,80,72,78,69,73,81,87,81,82,82,5,2,40,40,40,40,40,86,LMF,Cross Specialist,,,33,184,82,Right,C,63,67,62,60,62,66,64,61,68,70,56,65,54,62,40,40,40,40,40,70,64,69,60,68,62,66
Bukayo Saka,Creative Playmaker LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,98,104,98,LMF,19,178,70,84,81,90,1,3,92,99,91,99,90,96,74,85,73,78,78,79,75,99,99,80,94,5,2,40,40,40,40,40,104,RWF,Creative Playmaker,,,24,178,65,Left,C,76,81,81,80,75,77,78,51,66,81,52,54,53,56,40,40,40,40,40,77,81,80,55,70,78,78
Bukayo Saka,Prolific Winger LMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,96,90,LMF,19,178,,80,74,76,2,2,87,91,77,72,83,82,71,80,55,59,70,61,71,92,94,69,84,2,2,40,40,40,40,40,96,RWF,Prolific Winger,,,24,178,65,Left,B,80,87,92,77,77,82,81,55,71,80,58,68,61,71,40,40,40,40,40,86,94,76,59,69,83,84
Carlos Soler,Offensive Full-back LMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,LMF,23,183,,76,79,80,1,3,83,85,81,71,88,87,83,82,63,68,63,73,70,84,84,69,87,2,1,40,40,40,40,40,93,RB,Offensive Full-back,,,28,180,76,Right,A,76,83,78,81,88,87,75,63,83,82,76,77,73,70,40,40,40,40,40,83,84,80,68,69,80,87
Felipe Anderson,Hole Player LMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,93,88,LMF,26,175,,81,58,76,2,3,90,77,87,80,68,75,69,76,64,59,91,50,66,83,85,91,81,1,1,40,40,40,40,40,93,AMF,Hole Player,,,32,175,69,Right,B,81,90,86,87,82,75,83,64,69,76,49,72,50,66,40,40,40,40,40,84,85,76,59,62,80,81
Harvey Barnes,Prolific Winger LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,92,98,92,LMF,23,174,66,83,83,88,3,3,87,97,85,87,87,82,79,80,71,82,62,64,81,94,95,76,86,5,3,40,40,40,40,40,98,LWF,Prolific Winger,,,28,174,66,Right,C,69,74,77,75,71,71,69,57,64,65,46,62,46,51,40,40,40,40,40,80,79,76,66,64,71,76
Jamie Murphy,Prolific Winger LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,84,99,84,LMF,30,175,64,78,78,78,2,2,85,81,83,82,78,78,73,76,69,79,63,65,70,86,87,77,82,4,1,40,40,40,40,40,99,RWF,Prolific Winger,,,30,173,67,Right,C,72,74,76,70,68,74,67,57,66,71,58,61,61,64,40,40,40,40,40,79,78,77,64,63,74,77
Martin Ojeda,Hole Player LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,85,93,85,LMF,22,179,78,78,74,82,2,2,87,88,84,86,85,80,76,82,67,71,65,60,56,87,87,70,80,5,3,40,40,40,40,40,93,RMF,Hole Player,,,27,175,60,Left,B,70,72,74,70,69,72,70,52,70,75,47,50,53,52,40,40,40,40,40,75,74,73,51,55,72,74
Mikel Oyarzabal,Deep-Lying Forward LMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,94,89,LMF,23,181,,85,88,83,0,2,84,88,86,76,84,80,79,82,73,73,65,62,66,84,82,71,83,2,0,40,40,40,40,40,94,CF,Deep-Lying Forward,,,28,181,78,Left,D,85,84,83,86,81,80,84,73,79,82,59,74,62,66,40,40,40,40,40,80,82,83,73,71,86,83
Nathan Redmond,Creative Playmaker LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,87,94,87,LMF,26,173,69,81,76,85,2,2,85,91,86,91,78,81,73,75,65,69,51,51,66,90,94,69,83,5,3,40,40,40,40,40,94,RMF,Creative Playmaker,,,31,173,69,Right,C,77,82,87,82,75,78,76,61,73,75,51,66,54,58,40,40,40,40,40,85,90,82,66,66,91,76
Oliver Kragl,Hole Player LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,84,90,84,LMF,30,180,77,78,80,97,1,1,79,81,76,77,77,78,85,83,74,78,67,65,76,87,81,86,85,5,3,40,40,40,40,40,90,LMF,Hole Player,,,35,180,77,Left,C,66,68,69,65,66,69,68,62,69,68,58,57,56,63,40,40,40,40,40,73,69,78,65,70,65,70
Pablo Fornals,Creative Playmaker LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,98,94,LMF,24,178,67,91,86,86,2,3,96,95,92,89,93,94,81,85,70,72,73,76,76,87,88,77,94,5,3,40,40,40,40,40,98,LMF,Creative Playmaker,,,29,178,67,Right,A,73,81,80,79,79,79,68,51,65,70,61,65,63,66,40,40,40,40,40,68,73,72,56,62,70,73
Pablo Fornals,Hole Player LMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,93,88,LMF,24,178,,82,81,79,1,2,90,90,85,71,88,84,72,77,57,62,68,70,73,82,79,69,85,1,2,40,40,40,40,40,93,LMF,Hole Player,,,29,178,67,Right,A,82,90,83,85,85,84,77,57,72,77,67,72,70,73,40,40,40,40,40,74,79,79,62,69,77,85
Raphael Guerreiro,Full-back Finisher LMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,91,90,LMF,26,170,,77,73,82,0,1,84,75,89,90,69,90,84,87,60,73,90,76,76,88,86,83,84,2,1,40,40,40,40,40,91,LB,Full-back Finisher,,,32,170,71,Left,B,77,84,87,89,88,90,79,60,84,87,70,67,76,76,40,40,40,40,40,73,86,82,73,65,90,84
Ryan Fraser,Prolific Winger LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,90,87,90,LMF,25,163,62,81,81,79,2,2,85,88,91,96,82,86,77,85,60,69,59,58,75,94,97,67,84,7,2,40,40,40,40,40,87,LWF,Prolific Winger,,,31,163,70,Right,C,65,68,69,67,61,66,60,44,60,64,49,55,49,60,40,40,40,40,40,78,78,61,54,50,74,61
Ryan Giggs,Prolific Winger LMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,87,90,LMF,29,180,,77,85,70,0,1,80,95,81,65,84,79,74,80,61,53,52,48,55,91,86,61,77,2,1,40,40,40,40,40,87,LMF,Prolific Winger,,,25,180,68,Left,C,77,80,86,81,77,79,76,61,74,80,45,55,48,55,40,40,40,40,40,83,86,70,53,61,73,77
Sofian Kiyine,Hole Player LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,84,86,84,LMF,23,182,78,76,72,86,2,3,82,83,83,84,82,80,76,78,71,76,71,72,75,84,82,81,85,4,3,40,40,40,40,40,86,LMF,Hole Player,,,28,182,78,Right,C,69,73,78,76,73,71,66,65,67,70,64,64,65,68,40,40,40,40,40,74,73,74,69,75,76,75
Yannick Carrasco,Offensive Full-back LMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,94,87,LMF,27,180,,81,83,84,2,3,88,89,86,69,81,84,78,83,59,66,50,76,63,89,89,63,81,2,2,40,40,40,40,40,94,LB,Offensive Full-back,,,32,180,71,Right,B,81,88,93,86,80,84,81,59,78,83,76,76,76,63,40,40,40,40,40,88,89,84,66,63,77,81
Yu Hanchao,Roaming Flank LMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,82,88,82,LMF,32,178,65,80,74,78,2,2,81,82,84,86,80,77,76,72,66,71,58,60,62,86,84,75,81,4,2,40,40,40,40,40,88,LMF,Roaming Flank,,,38,179,71,Left,C,65,69,71,64,64,69,62,60,60,65,52,55,57,60,40,40,40,40,40,67,70,62,60,61,67,68
A.Oxlade Chamberlain,Box-to-Box CMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,91,89,CMF,26,175,,75,72,85,1,2,85,77,83,82,76,84,66,78,62,69,92,71,71,83,80,92,85,1,0,40,40,40,40,40,91,CMF,Box-to-Box,,,32,175,70,Right,B,75,85,80,83,85,84,70,62,66,78,66,79,71,71,40,40,40,40,40,85,80,85,69,72,82,85
Adrien Rabiot,Box-to-Box CMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,93,90,CMF,25,188,,79,76,80,0,1,88,85,84,85,87,80,64,74,79,75,83,79,78,78,68,78,89,1,2,40,40,40,40,40,93,CMF,Box-to-Box,,,30,188,80,Left,C,79,88,79,84,84,80,71,79,64,74,74,75,79,78,40,40,40,40,40,76,68,80,75,78,71,89
Ander Herrera,Box-to-Box CMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,93,96,93,CMF,31,182,71,80,75,82,2,3,92,87,91,84,95,89,80,85,68,76,85,84,92,77,81,76,93,6,1,40,40,40,40,40,96,CMF,Box-to-Box,,,36,182,71,Right,B,68,77,78,76,79,75,64,61,65,73,70,72,72,76,40,40,40,40,40,66,69,73,60,64,73,74
Andres Iniesta,Hole Player CMF,paired from user-provided screenshots; public URLs found via web,95,90,98,CMF,25,171,68,89,90,84,2,2,99,99,99,99,99,97,80,87,66,63,65,63,78,82,87,81,92,5,2,40,40,40,40,40,106.42,CMF,Hole Player,Offence Creator +,Offence Creator +,26,171,68,Right,B,82,101,94,97,103,99,74,55,74,80,78,78,76,73,41,41,41,41,41,84,84,88,60,69,89,89
Arturo Vidal,The Destroyer CMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,97,94,CMF,32,180,75,87,80,91,2,3,87,86,89,87,90,88,77,83,88,92,91,93,95,86,82,91,95,5,2,40,40,40,40,40,97,CMF,The Destroyer,,,38,180,75,Right,A,65,74,70,72,77,72,65,70,66,65,71,74,74,84,40,40,40,40,40,68,66,78,70,77,70,76
Bryan Cristante,The Destroyer CMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,98,94,CMF,25,186,80,86,82,91,3,3,91,88,87,85,91,90,76,78,86,81,90,87,89,82,83,86,87,5,2,40,40,40,40,40,98,DMF,The Destroyer,,,30,186,80,Right,B,68,76,73,69,76,78,69,72,61,66,69,74,74,75,40,40,40,40,40,66,61,79,71,75,59,78
Bryan Cristante,Box-to-Box CMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,CMF,25,186,,77,76,84,2,2,86,82,76,80,88,84,66,71,77,76,81,78,79,76,66,81,86,1,1,40,40,40,40,40,93,CMF,Box-to-Box,,,30,186,80,Right,B,77,86,79,76,89,84,68,77,66,71,75,79,78,79,40,40,40,40,40,71,66,84,76,81,63,86
Bryan Robson,Hole Player CMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,86,90,CMF,26,175,,75,84,81,2,1,79,83,82,85,88,78,69,64,79,76,75,70,74,80,73,69,84,2,1,40,40,40,40,40,86,CMF,Hole Player,,,26,175,79,Left,C,75,79,74,82,78,78,74,79,69,64,68,75,70,74,40,40,40,40,40,74,73,81,76,69,72,84
Charles Aránguiz,Box-to-Box CMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,92,90,92,CMF,31,171,71,79,76,89,3,2,90,85,85,89,91,87,80,77,73,81,79,83,91,79,87,80,94,7,1,40,40,40,40,40,90,CMF,Box-to-Box,,,36,171,71,Right,C,62,74,66,71,76,74,59,56,66,69,66,72,71,78,40,40,40,40,40,54,61,75,57,60,75,70
Corentin Tolisso,Orchestrator CMF,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,97,96,CMF,26,181,81,88,84,97,2,3,90,89,86,89,94,92,83,78,89,93,81,83,88,87,85,90,95,5,1,40,40,40,40,40,97,CMF,Orchestrator,,,31,181,81,Right,B,65,75,71,70,79,77,66,74,65,67,69,70,71,74,40,40,40,40,40,64,67,82,76,74,70,71
Dani Ceballos,Box-to-Box CMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,93,88,CMF,24,179,,74,72,80,2,2,87,91,87,69,88,83,68,78,60,65,67,74,77,73,79,74,87,1,1,40,40,40,40,40,93,CMF,Box-to-Box,,,29,179,71,Right,B,74,87,85,87,85,83,70,60,68,78,70,76,74,77,40,40,40,40,40,80,79,80,65,74,80,87
Dani Parejo,Hole Player CMF,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,93,91,CMF,31,182,,73,85,80,2,2,93,86,87,76,94,88,88,87,66,65,71,72,69,71,67,71,77,2,2,40,40,40,40,40,93,CMF,Hole Player,,,36,182,73,Right,B,73,93,81,87,94,88,75,66,88,87,72,74,72,69,40,40,40,40,40,66,67,80,65,71,79,77
