player_name,archetype,data_origin,pes_public_base_ovr,ef_public_base_ovr,pes_screenshot_ovr,pes_screenshot_position,pes_age,pes_height_cm,pes_weight_kg,pes_offensive_awareness,pes_finishing,pes_kicking_power,pes_weak_foot_usage,pes_weak_foot_accuracy,pes_ball_control,pes_dribbling,pes_tight_possession,pes_balance,pes_low_pass,pes_lofted_pass,pes_place_kicking,pes_curl,pes_heading,pes_jump,pes_defensive_awareness,pes_ball_winning,pes_aggression,pes_speed,pes_acceleration,pes_physical_contact,pes_stamina,pes_form,pes_injury_resistance,pes_gk_awareness,pes_gk_catching,pes_gk_clearing,pes_gk_reflexes,pes_gk_reach,ef_screenshot_ovr,ef_screenshot_position,ef_playing_style,ef_booster_1,ef_booster_2,ef_age,ef_height_cm,ef_weight_kg,ef_foot,ef_condition,ef_offensive_awareness,ef_ball_control,ef_dribbling,ef_tight_possession,ef_low_pass,ef_lofted_pass,ef_finishing,ef_heading,ef_place_kicking,ef_curl,ef_defensive_awareness,ef_defensive_engagement,ef_tackling,ef_aggression,ef_goalkeeping,ef_gk_catching,ef_gk_parrying,ef_gk_reflexes,ef_gk_reach,ef_speed,ef_acceleration,ef_kicking_power,ef_jump,ef_physical,ef_balance,ef_stamina
Anderson Lopes,Fox In The Box GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,90,89,GK,29,184,,81,69,78,1,1,78,50,74,79,79,64,72,68,78,73,61,53,56,68,79,66,75,1,1,40,40,40,40,40,90,CF,Fox In The Box,,,32,185,82,Left,B,81,78,77,74,70,64,83,78,72,68,54,57,53,56,40,40,40,40,40,82,79,78,73,80,79,75
Andre Onana,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,93,90,GK,24,190,,40,44,73,1,1,55,64,53,84,70,62,55,50,40,75,55,47,58,71,62,74,58,1,1,87,77,85,90,87,93,GK,Offensive Goalkeeper,,,29,190,93,Right,B,40,55,45,53,60,62,40,40,55,50,43,60,47,58,87,77,85,90,87,60,62,73,75,74,58,58
Anthony Lopes,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,94,89,GK,29,184,,40,69,70,0,1,55,50,48,62,79,63,55,47,58,75,61,44,59,68,62,66,60,1,1,88,86,90,92,84,94,GK,Offensive Goalkeeper,,,35,184,81,Left,B,40,55,50,48,59,63,40,58,55,47,49,60,44,59,88,86,90,92,84,60,62,70,75,71,62,60
Benjamin Lecomte,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,93,90,GK,28,186,,40,74,73,1,1,55,53,44,50,90,60,55,45,44,73,64,42,41,71,55,76,58,1,1,88,88,86,87,84,93,GK,Defensive Goalkeeper,,,34,187,78,Left,B,40,55,43,44,56,60,40,44,55,45,44,60,42,41,88,88,86,87,84,53,55,73,73,68,50,58
Bernd Leno,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,93,93,GK,27,189,,48,53,77,1,2,62,47,52,62,84,63,62,50,47,75,52,50,58,70,67,71,62,1,2,85,83,79,89,84,93,GK,Offensive Goalkeeper,,,33,189,82,Right,B,48,62,50,52,62,63,47,47,62,50,52,67,50,58,85,83,79,89,84,68,67,77,75,77,62,62
Claudio Bravo,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,92,87,GK,37,184,,40,50,71,1,1,55,50,45,83,69,56,55,49,43,73,52,42,45,71,57,63,55,1,0,88,84,87,89,87,92,GK,Offensive Goalkeeper,,,42,184,80,Right,B,40,55,40,45,57,56,40,43,55,49,45,60,42,45,88,84,87,89,87,52,57,71,73,63,53,55
David de Gea,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",94,95,94,GK,30,193,,45,47,74,1,2,65,48,52,85,70,68,65,48,45,70,48,48,53,71,58,73,65,1,2,88,80,83,91,90,95,GK,Offensive Goalkeeper,,,35,193,82,Right,B,45,65,47,52,65,68,45,45,65,48,50,65,48,53,88,80,83,91,90,61,58,74,70,73,58,65
Dean Henderson,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,93,89,GK,23,188,,40,48,71,1,1,54,50,45,84,70,57,55,44,40,67,52,42,48,70,55,71,56,1,0,87,87,86,86,89,93,GK,Offensive Goalkeeper,,,28,188,85,Right,B,40,54,42,45,55,57,40,40,55,44,42,60,42,48,87,87,86,86,89,55,55,71,67,71,55,56
Ederson,Box To Box GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",94,94,94,GK,26,188,,73,66,82,1,1,80,48,82,76,88,80,66,72,70,77,75,87,85,78,84,74,87,1,2,40,40,40,40,40,94,CMF,Box To Box,,,26,182,86,Right,B,73,80,82,82,82,80,73,70,66,72,84,86,87,85,40,40,40,40,40,87,84,82,77,81,76,87
Edouard Mendy,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,89,89,GK,28,197,,41,46,70,0,1,61,56,44,88,61,62,61,44,41,73,56,44,53,69,59,73,61,1,1,83,75,77,84,82,89,GK,Offensive Goalkeeper,,,33,197,86,Right,B,41,61,45,44,61,62,41,41,61,44,46,61,44,53,83,75,77,84,82,56,59,70,73,73,54,61
Fernando Muslera,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,94,90,GK,34,190,,40,45,72,1,1,53,55,51,87,65,58,56,47,47,81,58,46,52,65,51,68,56,2,1,87,85,87,89,87,94,GK,Offensive Goalkeeper,,,39,190,84,Right,D,40,53,49,51,57,58,40,47,56,47,46,62,46,52,87,85,87,89,87,46,51,72,81,68,68,56
Geronimo Rulli,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,93,89,GK,27,189,,41,67,76,0,0,55,47,48,54,90,63,55,50,45,71,54,48,41,69,55,64,57,1,0,89,84,83,90,86,93,GK,Offensive Goalkeeper,,,33,189,84,Right,B,41,55,43,48,60,63,40,45,55,50,54,60,48,41,89,84,83,90,86,56,55,76,71,70,54,57
Gianluigi Donnarumma,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,95,91,GK,21,196,,40,45,76,1,1,58,53,53,87,66,61,60,51,49,71,57,49,49,70,58,75,60,1,2,87,81,85,87,89,95,GK,Offensive Goalkeeper,,,26,196,90,Right,B,40,58,48,53,60,61,40,49,60,51,48,65,49,49,87,81,85,87,89,58,58,76,71,75,54,60
Guilherme,Offensive Wingback GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,91,88,GK,34,195,,70,71,81,0,0,73,47,75,76,92,82,78,82,60,80,64,72,71,76,88,76,90,2,2,40,40,40,40,40,91,LB,Offensive Wingback,,,35,180,79,Left,B,70,73,74,75,72,82,63,60,78,82,74,74,72,71,40,40,40,40,40,87,88,81,80,76,76,90
Hugo Lloris,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,88,92,GK,34,188,,41,45,76,0,0,61,48,44,86,66,61,61,45,41,76,51,46,51,67,68,73,61,1,0,79,77,82,83,80,88,GK,Offensive Goalkeeper,,,39,188,78,Left,B,41,61,46,44,62,61,41,41,61,45,43,61,46,51,79,77,82,83,80,64,68,76,76,73,64,61
Iker Casillas,Offensive goalkeeper GK,paired from user-provided screenshots; public URLs found via web,94,84,95,GK,29,185,84,61,62,91,2,3,70,69,63,73,80,83,68,69,80,99,70,65,80,81,72,94,82,7,2,99,97,97,99,99,106.77,GK,Offensive Goalkeeper,Saving +3,Goalkeeping +1,18,185,84,Left,B,47,47,49,50,58,58,51,52,60,54,60,58,39,49,100,92,95,97,96,58,60,73,94,73,55,62
Jan Oblak,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",95,95,95,GK,27,188,,40,44,72,0,0,60,58,45,91,69,60,60,52,42,68,58,50,50,69,58,73,61,2,2,91,91,81,92,86,95,GK,Defensive Goalkeeper,,,32,188,87,Right,B,40,60,43,45,60,60,40,42,60,52,45,60,50,50,91,91,81,92,86,55,58,72,68,73,52,61
Jordan Pickford,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,94,91,GK,26,185,,40,48,78,1,2,55,49,43,86,66,63,55,48,40,70,52,48,55,70,60,68,55,1,2,89,87,88,92,86,94,GK,Offensive Goalkeeper,,,31,185,77,Left,B,40,55,43,43,54,63,40,40,55,48,45,60,48,55,89,87,88,92,86,57,60,78,70,68,62,55
Kasper Schmeichel,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,94,92,GK,34,189,,46,50,79,1,1,61,52,53,88,64,69,61,48,46,70,57,51,56,74,68,83,61,2,1,84,82,82,91,85,94,GK,Offensive Goalkeeper,,,39,189,89,Right,B,46,61,48,53,70,69,46,46,61,48,56,66,51,56,84,82,82,91,85,67,68,79,70,83,56,61
Keylor Navas,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",92,93,92,GK,34,185,,40,44,74,1,1,60,55,48,85,64,62,60,46,50,77,49,46,50,57,51,71,60,2,0,90,83,85,94,80,93,GK,Offensive Goalkeeper,,,39,185,80,Right,B,40,60,46,48,60,62,40,50,60,46,43,61,46,50,90,83,85,94,80,44,51,74,77,71,64,60
Manuel Neuer,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",95,95,95,GK,34,193,,50,45,84,1,2,70,64,61,92,71,83,65,61,56,71,67,60,60,65,42,71,65,2,0,88,80,84,87,90,95,GK,Offensive Goalkeeper,,,39,193,93,Right,B,50,70,60,61,75,83,40,56,65,61,60,65,60,60,88,80,84,87,90,49,42,84,71,71,57,65
Marc ter Stegen,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",95,95,95,GK,27,187,,40,63,77,1,2,60,52,55,50,88,61,60,50,45,73,72,50,55,81,58,71,60,2,1,91,83,89,91,86,95,GK,Offensive Goalkeeper,,,33,187,85,Right,B,40,60,51,55,60,61,40,45,60,50,52,60,50,55,91,83,89,91,86,61,58,77,73,67,50,60
Mathew Ryan,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,93,88,GK,27,184,,40,57,71,1,2,56,47,42,50,79,58,57,53,40,70,52,42,45,70,57,72,56,1,1,90,85,87,89,88,93,GK,Offensive Goalkeeper,,,33,184,82,Right,B,40,56,42,42,57,58,40,40,57,53,46,60,42,45,90,85,87,89,88,54,57,71,70,70,50,56
Mattia Perin,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,91,87,GK,28,188,,46,54,74,1,1,61,60,53,85,65,64,61,54,46,78,54,52,59,70,67,76,61,1,0,84,84,79,89,78,91,GK,Defensive Goalkeeper,,,33,188,85,Right,B,46,61,48,53,61,64,46,46,61,54,51,69,52,59,84,84,79,89,78,64,67,74,78,76,61,61
Mike Maignan,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,96,91,GK,25,191,,40,46,74,2,2,60,61,50,89,70,65,60,54,60,73,56,51,49,66,57,75,63,2,2,87,87,83,90,89,96,GK,Offensive Goalkeeper,,,30,191,89,Right,B,40,60,53,50,62,65,40,60,60,54,48,60,51,49,87,87,83,90,89,60,57,74,73,75,55,63
Nick Pope,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,93,88,GK,28,191,,40,45,70,1,1,55,50,43,85,60,56,55,42,40,61,50,43,51,66,56,70,55,2,1,88,84,82,90,90,93,GK,Defensive Goalkeeper,,,33,198,76,Right,B,40,55,42,43,55,56,40,40,55,42,45,60,43,51,88,84,82,90,90,55,56,70,61,70,54,55
Odysseas Vlachodimos,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,92,87,GK,25,191,,41,67,71,1,1,56,54,45,52,84,59,56,52,44,72,56,49,52,68,59,77,57,1,2,86,82,83,92,85,92,GK,Defensive Goalkeeper,,,31,188,77,Right,B,41,56,43,45,58,59,41,44,56,52,51,60,49,52,86,82,83,92,85,56,59,71,72,68,52,57
Oliver Kahn,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",94,90,94,GK,31,188,,40,40,81,0,1,60,52,46,91,67,58,50,42,55,75,56,46,63,69,64,77,58,2,2,85,85,80,81,80,90,GK,Defensive Goalkeeper,,,31,188,91,Right,C,40,60,47,46,58,58,40,55,50,42,44,60,46,63,85,85,80,81,80,59,64,81,75,77,62,58
Petr Cech,Defensive goalkeeper GK,paired from user-provided screenshots; public URLs found via web,92,85,93,GK,29,196,90,49,49,75,1,2,55,50,50,73,56,57,53,52,76,86,51,50,53,65,60,90,62,6,2,99,99,91,99,99,106.69,GK,Defensive Goalkeeper,Saving +3,Goalkeeping +1,22,196,90,Left,B,42,48,42,45,51,51,42,53,53,42,44,53,43,44,101,91,93,97,97,53,52,69,88,73,50,54
Salvatore Sirigu,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,90,91,GK,32,192,,47,58,80,1,1,57,45,57,59,85,63,57,50,47,76,56,51,59,63,63,70,61,1,1,85,79,77,83,78,90,GK,Defensive Goalkeeper,,,38,192,85,Right,B,47,57,50,57,58,63,47,47,57,50,52,67,51,59,85,79,77,83,78,65,63,80,76,77,59,61
Shay Given,Defensive goalkeeper GK,paired from user-provided screenshots; public URLs found via web,89,82,93,GK,33,185,84,46,46,91,2,1,56,50,58,74,61,66,53,54,69,88,53,51,53,70,65,91,68,7,3,99,97,94,99,98,100.01,GK,Defensive Goalkeeper,,Goalkeeping +1,34,185,84,Right,B,41,48,44,50,51,55,41,45,45,46,51,62,47,49,96,90,84,90,88,55,51,77,91,83,58,52
Steve Mandanda,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,90,90,GK,34,185,,47,70,79,1,1,61,52,54,70,88,63,61,54,58,83,56,57,56,68,61,71,61,1,0,86,78,76,86,80,90,GK,Defensive Goalkeeper,,,40,185,82,Right,B,47,61,53,54,61,63,46,58,61,54,56,66,57,56,86,78,76,86,80,57,61,79,83,82,70,61
Thibaut Courtois,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",94,96,94,GK,28,199,,40,48,72,1,1,58,47,45,92,64,63,60,48,43,62,52,45,48,66,51,68,60,2,0,89,85,90,88,90,96,GK,Defensive Goalkeeper,,,33,199,96,Left,B,40,58,41,45,60,63,40,43,60,48,41,60,45,48,89,85,90,88,90,56,51,72,62,68,55,60
Tiago Volpi,Offensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,91,88,GK,30,187,,45,50,74,1,0,56,58,47,88,62,61,55,56,45,68,58,44,54,74,63,73,55,2,1,88,81,80,94,81,91,GK,Offensive Goalkeeper,,,35,187,83,Right,B,45,56,50,47,58,61,52,45,55,56,50,60,44,54,88,81,80,94,81,56,63,74,68,73,58,55
Yann Sommer,Defensive Goalkeeper GK,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,94,91,GK,32,183,,40,44,72,1,1,60,57,52,84,65,63,60,49,52,82,62,52,51,62,58,72,60,2,1,91,85,83,93,80,94,GK,Defensive Goalkeeper,,,37,183,79,Right,B,40,60,49,52,60,63,40,52,60,49,51,65,52,51,91,85,83,93,80,55,58,72,82,72,57,60
